total_harvarea,avg_farmsize,cropland_fraction,majcrop,majcrop_rank,crop,country,cropname,iso_a3
0.6948773272215476,0.0016703781904364,0.1577580971659919,10.0,2,20,Albania,Sunflower seed,ALB
9.103021529574857,0.0005403990222365,0.3991574260673947,12.0,1,20,Thailand,Sunflower seed,THA
9.103021529574857,0.0005403990222365,0.3991574260673947,2.0,2,20,Thailand,Sunflower seed,THA
0.0005809569322536,2.420653884390352e-05,0.000548245614035,2.0,1,20,Guyana,Sunflower seed,GUY
0.0005809569322536,2.420653884390352e-05,0.000548245614035,10.0,2,20,Guyana,Sunflower seed,GUY
9.85990926470015,0.004047581799959,0.3493980641258318,12.0,1,20,Greece,Sunflower seed,GRC
9.85990926470015,0.004047581799959,0.3493980641258318,10.0,2,20,Greece,Sunflower seed,GRC
0.0066332493879599,0.0003491183888399,0.1036842105263157,2.0,1,20,Cambodia,Sunflower seed,KHM
0.0066332493879599,0.0003491183888399,0.1036842105263157,9.0,2,20,Cambodia,Sunflower seed,KHM
0.0492905937135219,0.000190311172639,0.0180288559235927,10.0,1,20,Eswatini,Sunflower seed,SWZ
0.0492905937135219,0.000190311172639,0.0180288559235927,9.0,2,20,Eswatini,Sunflower seed,SWZ
1.7408620460510065,0.0001204248786698,0.0422778740570296,9.0,1,20,South Sudan,Sunflower seed,SSD
1.7408620460510065,0.0001204248786698,0.0422778740570296,10.0,2,20,South Sudan,Sunflower seed,SSD
0.0447020359618051,6.691921551168429e-05,0.088230381342578,4.0,1,20,Slovenia,Sunflower seed,SVN
0.0447020359618051,6.691921551168429e-05,0.088230381342578,5.0,2,20,Slovenia,Sunflower seed,SVN
0.1679560301708988,0.0047987437191685,0.0166315789473684,10.0,1,20,Lesotho,Sunflower seed,LSO
0.1679560301708988,0.0047987437191685,0.0166315789473684,13.0,2,20,Lesotho,Sunflower seed,LSO
0.0420759447470118,0.0004250095428991,0.0256937799043062,16.0,1,20,Afghanistan,Sunflower seed,AFG
0.0420759447470118,0.0004250095428991,0.0256937799043062,10.0,2,20,Afghanistan,Sunflower seed,AFG
0.0017141620119218,0.0002448802874174,0.0,5.0,1,20,Bhutan,Sunflower seed,BTN
0.0017141620119218,0.0002448802874174,0.0,1.0,2,20,Bhutan,Sunflower seed,BTN
193.91433746966413,0.0447322577784692,0.6285008195228555,12.0,1,20,Hungary,Sunflower seed,HUN
193.91433746966413,0.0447322577784692,0.6285008195228555,4.0,2,20,Hungary,Sunflower seed,HUN
1.121556056348021,6.173249979898838e-05,0.008535423764166,10.0,1,20,Chile,Sunflower seed,CHL
1.121556056348021,6.173249979898838e-05,0.008535423764166,16.0,2,20,Chile,Sunflower seed,CHL
20.63711265259917,0.0089687582149496,0.2297996294517258,10.0,1,20,Portugal,Sunflower seed,PRT
20.63711265259917,0.0089687582149496,0.2297996294517258,9.0,2,20,Portugal,Sunflower seed,PRT
25.247375841663256,0.0010811191642043,0.0183515923796559,10.0,1,20,United Republic of Tanzania,Sunflower seed,TZA
25.247375841663256,0.0010811191642043,0.0183515923796559,9.0,2,20,United Republic of Tanzania,Sunflower seed,TZA
5.285759081619517,0.0004872565525091,0.2823357203850333,12.0,1,20,Belarus,Sunflower seed,BLR
5.285759081619517,0.0004872565525091,0.2823357203850333,5.0,2,20,Belarus,Sunflower seed,BLR
1333.573474634334,0.053803496919,0.6886308060152803,12.0,1,20,Ukraine,Sunflower seed,UKR
1333.573474634334,0.053803496919,0.6886308060152803,10.0,2,20,Ukraine,Sunflower seed,UKR
113.1803777590394,0.0705613327674809,0.8585253970337314,12.0,1,20,Republic of Moldova,Sunflower seed,MDA
113.1803777590394,0.0705613327674809,0.8585253970337314,4.0,2,20,Republic of Moldova,Sunflower seed,MDA
132.46262669576075,0.0027137863738862,0.1439816628909143,10.0,1,20,Kazakhstan,Sunflower seed,KAZ
132.46262669576075,0.0027137863738862,0.1439816628909143,12.0,2,20,Kazakhstan,Sunflower seed,KAZ
3.8864897391176783,0.0036803880105281,0.1327387360446571,10.0,1,20,North Macedonia,Sunflower seed,MKD
3.8864897391176783,0.0036803880105281,0.1327387360446571,8.0,2,20,North Macedonia,Sunflower seed,MKD
3.620374688424704,0.000168939556156,0.1084788908809588,10.0,1,20,Sudan,Sunflower seed,SDN
3.620374688424704,0.000168939556156,0.1084788908809588,12.0,2,20,Sudan,Sunflower seed,SDN
0.0312578231399811,0.0001990944149043,0.0161749916191753,9.0,1,20,Democratic Republic of the Congo,Sunflower seed,COD
0.0312578231399811,0.0001990944149043,0.0161749916191753,8.0,2,20,Democratic Republic of the Congo,Sunflower seed,COD
525.5448975964614,0.0045519063331179,0.2413834160564243,10.0,1,20,United States of America,Sunflower seed,USA
525.5448975964614,0.0045519063331179,0.2413834160564243,12.0,2,20,United States of America,Sunflower seed,USA
1.4635367960321446,0.0005526951646647,0.2767868500556527,10.0,1,20,Malawi,Sunflower seed,MWI
1.4635367960321446,0.0005526951646647,0.2767868500556527,12.0,2,20,Malawi,Sunflower seed,MWI
2.3990750757366186,0.0006775134356782,0.2778874537374218,10.0,1,20,Azerbaijan,Sunflower seed,AZE
2.3990750757366186,0.0006775134356782,0.2778874537374218,12.0,2,20,Azerbaijan,Sunflower seed,AZE
5.592404366613664,0.0029511368689254,0.5512870434661853,12.0,1,20,Egypt,Sunflower seed,EGY
5.592404366613664,0.0029511368689254,0.5512870434661853,16.0,2,20,Egypt,Sunflower seed,EGY
0.0930684776394628,0.0051704709799701,0.693625730994152,12.0,1,20,Jordan,Sunflower seed,JOR
0.0930684776394628,0.0051704709799701,0.693625730994152,7.0,2,20,Jordan,Sunflower seed,JOR
2.1330873146033014,0.0007995079889817,0.464439951077093,12.0,1,20,Syrian Arab Republic,Sunflower seed,SYR
2.1330873146033014,0.0007995079889817,0.464439951077093,16.0,2,20,Syrian Arab Republic,Sunflower seed,SYR
39.34960931445988,0.0012231011225432,0.2237729441096213,10.0,1,20,Australia,Sunflower seed,AUS
39.34960931445988,0.0012231011225432,0.2237729441096213,12.0,2,20,Australia,Sunflower seed,AUS
39.223979344067,0.0065166936939802,0.0186716625423002,10.0,1,20,Uruguay,Sunflower seed,URY
39.223979344067,0.0065166936939802,0.0186716625423002,9.0,2,20,Uruguay,Sunflower seed,URY
17.084095367084956,0.002259203301651,0.0707467392363479,10.0,1,20,Kyrgyzstan,Sunflower seed,KGZ
17.084095367084956,0.002259203301651,0.0707467392363479,12.0,2,20,Kyrgyzstan,Sunflower seed,KGZ
4.248790444656834,0.0035734150081218,0.7617728298880085,12.0,1,20,Tunisia,Sunflower seed,TUN
4.248790444656834,0.0035734150081218,0.7617728298880085,7.0,2,20,Tunisia,Sunflower seed,TUN
68.56304290440335,0.017995549318741,0.3478827186075425,12.0,1,20,Serbia,Sunflower seed,SRB
68.56304290440335,0.017995549318741,0.3478827186075425,8.0,2,20,Serbia,Sunflower seed,SRB
0.0014100961852818,0.0014100961852818,0.6936842105263156,12.0,1,20,Luxembourg,Sunflower seed,LUX
23.033292219760146,0.0001261324130931,0.048359466778571,9.0,1,20,Brazil,Sunflower seed,BRA
23.033292219760146,0.0001261324130931,0.048359466778571,10.0,2,20,Brazil,Sunflower seed,BRA
0.0458254210643644,2.924404662690778e-05,0.4657333825949686,12.0,1,20,Poland,Sunflower seed,POL
0.0458254210643644,2.924404662690778e-05,0.4657333825949686,1.0,2,20,Poland,Sunflower seed,POL
1.3608467030298226,6.761971195179243e-05,0.0130942661000326,9.0,1,20,Venezuela (Bolivarian Republic of),Sunflower seed,VEN
1.3608467030298226,6.761971195179243e-05,0.0130942661000326,10.0,2,20,Venezuela (Bolivarian Republic of),Sunflower seed,VEN
12.743482463656337,0.0058056867715974,0.1943512768253207,4.0,1,20,Croatia,Sunflower seed,HRV
12.743482463656337,0.0058056867715974,0.1943512768253207,12.0,2,20,Croatia,Sunflower seed,HRV
227.82865034136196,0.0530574406943087,0.4142045203833991,12.0,1,20,Bulgaria,Sunflower seed,BGR
227.82865034136196,0.0530574406943087,0.4142045203833991,4.0,2,20,Bulgaria,Sunflower seed,BGR
14.127744750666563,0.0011218728460785,0.3901005571181984,12.0,1,20,Germany,Sunflower seed,DEU
14.127744750666563,0.0011218728460785,0.3901005571181984,5.0,2,20,Germany,Sunflower seed,DEU
0.0004155668721068,0.0001038917180267,0.0,10.0,1,20,Eritrea,Sunflower seed,ERI
3.641336194082214,0.0002446641264585,0.0289782761681466,10.0,1,20,Kenya,Sunflower seed,KEN
3.641336194082214,0.0002446641264585,0.0289782761681466,9.0,2,20,Kenya,Sunflower seed,KEN
1.6912766298783026,0.0002766235901011,0.128247163541828,14.0,1,20,Uganda,Sunflower seed,UGA
1.6912766298783026,0.0002766235901011,0.128247163541828,9.0,2,20,Uganda,Sunflower seed,UGA
